ticker,codigo,operadora,tema
SURCETEBM2.MX,SURCETEBM2,SURA,Deuda gubernamental
SURCETEBOE0.MX,SURCETEBOE0,SURA,Deuda gubernamental
SURCETEBOE1.MX,SURCETEBOE1,SURA,Deuda gubernamental
SURCETEBOE2.MX,SURCETEBOE2,SURA,Deuda gubernamental
SURCETEBOE3.MX,SURCETEBOE3,SURA,Deuda gubernamental
SURCETEBOE4.MX,SURCETEBOE4,SURA,Deuda gubernamental
SURCETEBOE5.MX,SURCETEBOE5,SURA,Deuda gubernamental
SURCETEEMP.MX,SURCETEEMP,SURA,Deuda gubernamental
SURCORPA.MX,SURCORPA,SURA,Deuda corporativa / privada
SURCORPBF0.MX,SURCORPBF0,SURA,Deuda corporativa / privada
SURCORPBF1.MX,SURCORPBF1,SURA,Deuda corporativa / privada
SURCORPBF2.MX,SURCORPBF2,SURA,Deuda corporativa / privada
SURCORPBFE.MX,SURCORPBFE,SURA,Deuda corporativa / privada
SURCORPBFF.MX,SURCORPBFF,SURA,Deuda corporativa / privada
SURCORPBFI.MX,SURCORPBFI,SURA,Deuda corporativa / privada
SURCORPBFP.MX,SURCORPBFP,SURA,Deuda corporativa / privada
SURCORPBM1.MX,SURCORPBM1,SURA,Deuda corporativa / privada
SURCORPBM2.MX,SURCORPBM2,SURA,Deuda corporativa / privada
SURCORPBOE0.MX,SURCORPBOE0,SURA,Deuda corporativa / privada
SURCORPBOE1.MX,SURCORPBOE1,SURA,Deuda corporativa / privada
SURCORPBOE2.MX,SURCORPBOE2,SURA,Deuda corporativa / privada
SURCORPBOE3.MX,SURCORPBOE3,SURA,Deuda corporativa / privada
SURCORPBOE4.MX,SURCORPBOE4,SURA,Deuda corporativa / privada
SURCORPBOE5.MX,SURCORPBOE5,SURA,Deuda corporativa / privada
SURCORPEMP.MX,SURCORPEMP,SURA,Deuda corporativa / privada
SURGLOBA.MX,SURGLOBA,SURA,Renta variable internacional / global
SURGLOBBF0.MX,SURGLOBBF0,SURA,Renta variable internacional / global
SURGLOBBF1.MX,SURGLOBBF1,SURA,Renta variable internacional / global
SURGLOBBF2.MX,SURGLOBBF2,SURA,Renta variable internacional / global
SURGLOBBFE.MX,SURGLOBBFE,SURA,Renta variable internacional / global
SURGLOBBFF.MX,SURGLOBBFF,SURA,Renta variable internacional / global
SURGLOBBFI.MX,SURGLOBBFI,SURA,Renta variable internacional / global
SURGLOBBFP.MX,SURGLOBBFP,SURA,Renta variable internacional / global
SURGLOBBM1.MX,SURGLOBBM1,SURA,Renta variable internacional / global
SURGLOBBM2.MX,SURGLOBBM2,SURA,Renta variable internacional / global
SURGLOBBOE0.MX,SURGLOBBOE0,SURA,Renta variable internacional / global
SURGLOBBOE1.MX,SURGLOBBOE1,SURA,Renta variable internacional / global
SURGLOBBOE2.MX,SURGLOBBOE2,SURA,Renta variable internacional / global
SURGLOBBOE3.MX,SURGLOBBOE3,SURA,Renta variable internacional / global
SURGLOBBOE4.MX,SURGLOBBOE4,SURA,Renta variable internacional / global
SURGLOBBOE5.MX,SURGLOBBOE5,SURA,Renta variable internacional / global
SURGLOBEMP.MX,SURGLOBEMP,SURA,Renta variable internacional / global
SURGOBA.MX,SURGOBA,SURA,Deuda gubernamental
SURGOBBF0.MX,SURGOBBF0,SURA,Deuda gubernamental
SURGOBBF1.MX,SURGOBBF1,SURA,Deuda gubernamental
SURGOBBF2.MX,SURGOBBF2,SURA,Deuda gubernamental
SURGOBBFE.MX,SURGOBBFE,SURA,Deuda gubernamental
SURGOBBFF.MX,SURGOBBFF,SURA,Deuda gubernamental
SURGOBBFI.MX,SURGOBBFI,SURA,Deuda gubernamental
SURGOBBFP.MX,SURGOBBFP,SURA,Deuda gubernamental
SURGOBBM1.MX,SURGOBBM1,SURA,Deuda gubernamental
SURGOBBM2.MX,SURGOBBM2,SURA,Deuda gubernamental
SURGOBBOE0.MX,SURGOBBOE0,SURA,Deuda gubernamental
SURGOBBOE1.MX,SURGOBBOE1,SURA,Deuda gubernamental
SURGOBBOE2.MX,SURGOBBOE2,SURA,Deuda gubernamental
SURGOBBOE3.MX,SURGOBBOE3,SURA,Deuda gubernamental
SURGOBBOE4.MX,SURGOBBOE4,SURA,Deuda gubernamental
SURGOBBOE5.MX,SURGOBBOE5,SURA,Deuda gubernamental
SURGOBEMP.MX,SURGOBEMP,SURA,Deuda gubernamental
SURMILAA.MX,SURMILAA,SURA,Clave opaca (sin tema en la clave)
SURMILABEI.MX,SURMILABEI,SURA,Clave opaca (sin tema en la clave)
SURMILABF1.MX,SURMILABF1,SURA,Clave opaca (sin tema en la clave)
SURMILABF2.MX,SURMILABF2,SURA,Clave opaca (sin tema en la clave)
SURMILABF3.MX,SURMILABF3,SURA,Clave opaca (sin tema en la clave)
SURMILABFE.MX,SURMILABFE,SURA,Clave opaca (sin tema en la clave)
SURMILABFI.MX,SURMILABFI,SURA,Deuda (generica / plazo n/d)
SURMILABFS.MX,SURMILABFS,SURA,Clave opaca (sin tema en la clave)
SURMILABFX.MX,SURMILABFX,SURA,Clave opaca (sin tema en la clave)
SURMILABM1.MX,SURMILABM1,SURA,Clave opaca (sin tema en la clave)
SURMILABM2.MX,SURMILABM2,SURA,Clave opaca (sin tema en la clave)
SURMILABOE0.MX,SURMILABOE0,SURA,Clave opaca (sin tema en la clave)
SURMILABOE1.MX,SURMILABOE1,SURA,Clave opaca (sin tema en la clave)
SURMILABOE2.MX,SURMILABOE2,SURA,Clave opaca (sin tema en la clave)
SURMILABOE3.MX,SURMILABOE3,SURA,Clave opaca (sin tema en la clave)
SURMILABOE4.MX,SURMILABOE4,SURA,Clave opaca (sin tema en la clave)
SURMILABOE5.MX,SURMILABOE5,SURA,Clave opaca (sin tema en la clave)
SURPATA.MX,SURPATA,SURA,Mixtos / balanceados / perfilados
SURPATBF0.MX,SURPATBF0,SURA,Mixtos / balanceados / perfilados
SURPATBF1.MX,SURPATBF1,SURA,Mixtos / balanceados / perfilados
SURPATBF2.MX,SURPATBF2,SURA,Mixtos / balanceados / perfilados
SURPATBFE.MX,SURPATBFE,SURA,Mixtos / balanceados / perfilados
SURPATBFF.MX,SURPATBFF,SURA,Mixtos / balanceados / perfilados
SURPATBFI.MX,SURPATBFI,SURA,Mixtos / balanceados / perfilados
SURPATBFP.MX,SURPATBFP,SURA,Mixtos / balanceados / perfilados
SURPATBM1.MX,SURPATBM1,SURA,Mixtos / balanceados / perfilados
SURPATBM2.MX,SURPATBM2,SURA,Mixtos / balanceados / perfilados
SURPATBOE0.MX,SURPATBOE0,SURA,Mixtos / balanceados / perfilados
SURPATBOE1.MX,SURPATBOE1,SURA,Mixtos / balanceados / perfilados
SURPATBOE2.MX,SURPATBOE2,SURA,Mixtos / balanceados / perfilados
SURPATBOE3.MX,SURPATBOE3,SURA,Mixtos / balanceados / perfilados
SURPATBOE4.MX,SURPATBOE4,SURA,Mixtos / balanceados / perfilados
SURPATBOE5.MX,SURPATBOE5,SURA,Mixtos / balanceados / perfilados
SURPATEMP.MX,SURPATEMP,SURA,Mixtos / balanceados / perfilados
SURPLUSA.MX,SURPLUSA,SURA,Renta variable internacional / global
SURPLUSBF0.MX,SURPLUSBF0,SURA,Clave opaca (sin tema en la clave)
SURPLUSBF1.MX,SURPLUSBF1,SURA,Clave opaca (sin tema en la clave)
SURPLUSBF2.MX,SURPLUSBF2,SURA,Clave opaca (sin tema en la clave)
SURPLUSBFE.MX,SURPLUSBFE,SURA,Clave opaca (sin tema en la clave)
SURPLUSBFF.MX,SURPLUSBFF,SURA,Deuda (generica / plazo n/d)
SURPLUSBFI.MX,SURPLUSBFI,SURA,Deuda (generica / plazo n/d)
SURPLUSBFP.MX,SURPLUSBFP,SURA,Clave opaca (sin tema en la clave)
SURPLUSBM1.MX,SURPLUSBM1,SURA,Clave opaca (sin tema en la clave)
SURPLUSBM2.MX,SURPLUSBM2,SURA,Clave opaca (sin tema en la clave)
SURPLUSBOE0.MX,SURPLUSBOE0,SURA,Clave opaca (sin tema en la clave)
SURPLUSBOE1.MX,SURPLUSBOE1,SURA,Clave opaca (sin tema en la clave)
SURPLUSBOE2.MX,SURPLUSBOE2,SURA,Clave opaca (sin tema en la clave)
SURPLUSBOE3.MX,SURPLUSBOE3,SURA,Clave opaca (sin tema en la clave)
SURPLUSBOE4.MX,SURPLUSBOE4,SURA,Clave opaca (sin tema en la clave)
SURPLUSBOE5.MX,SURPLUSBOE5,SURA,Clave opaca (sin tema en la clave)
SURPLUSEMP.MX,SURPLUSEMP,SURA,Deuda mediano plazo
SURREALA.MX,SURREALA,SURA,Clave opaca (sin tema en la clave)
SURREALBF0.MX,SURREALBF0,SURA,Clave opaca (sin tema en la clave)
SURREALBF1.MX,SURREALBF1,SURA,Clave opaca (sin tema en la clave)
SURREALBF2.MX,SURREALBF2,SURA,Clave opaca (sin tema en la clave)
SURREALBFE.MX,SURREALBFE,SURA,Clave opaca (sin tema en la clave)
SURREALBFF.MX,SURREALBFF,SURA,Deuda (generica / plazo n/d)
SURREALBFI.MX,SURREALBFI,SURA,Deuda (generica / plazo n/d)
SURREALBFP.MX,SURREALBFP,SURA,Clave opaca (sin tema en la clave)
SURREALBM1.MX,SURREALBM1,SURA,Clave opaca (sin tema en la clave)
SURREALBM2.MX,SURREALBM2,SURA,Clave opaca (sin tema en la clave)
SURREALBOE0.MX,SURREALBOE0,SURA,Clave opaca (sin tema en la clave)
SURREALBOE1.MX,SURREALBOE1,SURA,Clave opaca (sin tema en la clave)
SURREALBOE2.MX,SURREALBOE2,SURA,Clave opaca (sin tema en la clave)
SURREALBOE3.MX,SURREALBOE3,SURA,Clave opaca (sin tema en la clave)
SURREALBOE4.MX,SURREALBOE4,SURA,Clave opaca (sin tema en la clave)
SURREALBOE5.MX,SURREALBOE5,SURA,Clave opaca (sin tema en la clave)
SURREALEMP.MX,SURREALEMP,SURA,Deuda mediano plazo
SURRVMXA.MX,SURRVMXA,SURA,Renta variable nacional (IPC)
SURRVMXBF0.MX,SURRVMXBF0,SURA,Renta variable nacional (IPC)
SURRVMXBF1.MX,SURRVMXBF1,SURA,Renta variable nacional (IPC)
SURRVMXBF2.MX,SURRVMXBF2,SURA,Renta variable nacional (IPC)
SURRVMXBFE.MX,SURRVMXBFE,SURA,Renta variable nacional (IPC)
SURRVMXBFF.MX,SURRVMXBFF,SURA,Renta variable nacional (IPC)
SURRVMXBFI.MX,SURRVMXBFI,SURA,Renta variable nacional (IPC)
SURRVMXBFP.MX,SURRVMXBFP,SURA,Renta variable nacional (IPC)
SURRVMXBM1.MX,SURRVMXBM1,SURA,Renta variable nacional (IPC)
SURRVMXBM2.MX,SURRVMXBM2,SURA,Renta variable nacional (IPC)
SURRVMXBOE0.MX,SURRVMXBOE0,SURA,Renta variable nacional (IPC)
SURRVMXBOE1.MX,SURRVMXBOE1,SURA,Renta variable nacional (IPC)
SURRVMXBOE2.MX,SURRVMXBOE2,SURA,Renta variable nacional (IPC)
SURRVMXBOE3.MX,SURRVMXBOE3,SURA,Renta variable nacional (IPC)
SURRVMXBOE4.MX,SURRVMXBOE4,SURA,Renta variable nacional (IPC)
SURRVMXBOE5.MX,SURRVMXBOE5,SURA,Renta variable nacional (IPC)
SURRVMXEMP.MX,SURRVMXEMP,SURA,Renta variable nacional (IPC)
SURUDIA.MX,SURUDIA,SURA,Clave opaca (sin tema en la clave)
SURUDIBF0.MX,SURUDIBF0,SURA,Clave opaca (sin tema en la clave)
SURUDIBF1.MX,SURUDIBF1,SURA,Clave opaca (sin tema en la clave)
SURUDIBF2.MX,SURUDIBF2,SURA,Clave opaca (sin tema en la clave)
SURUDIBFE.MX,SURUDIBFE,SURA,Clave opaca (sin tema en la clave)
SURUDIBFF.MX,SURUDIBFF,SURA,Deuda (generica / plazo n/d)
SURUDIBFI.MX,SURUDIBFI,SURA,Deuda (generica / plazo n/d)
SURUDIBFP.MX,SURUDIBFP,SURA,Clave opaca (sin tema en la clave)
SURUDIBM1.MX,SURUDIBM1,SURA,Clave opaca (sin tema en la clave)
SURUDIBM2.MX,SURUDIBM2,SURA,Clave opaca (sin tema en la clave)
SURUDIBOE0.MX,SURUDIBOE0,SURA,Deuda gubernamental
SURUDIBOE1.MX,SURUDIBOE1,SURA,Deuda gubernamental
SURUDIBOE2.MX,SURUDIBOE2,SURA,Deuda gubernamental
SURUDIBOE3.MX,SURUDIBOE3,SURA,Deuda gubernamental
SURUDIBOE4.MX,SURUDIBOE4,SURA,Deuda gubernamental
SURUDIBOE5.MX,SURUDIBOE5,SURA,Deuda gubernamental
SURUDIEMP.MX,SURUDIEMP,SURA,Deuda mediano plazo
SURUSDA.MX,SURUSDA,SURA,Cobertura cambiaria / dolares (USD)
SURUSDBF0.MX,SURUSDBF0,SURA,Cobertura cambiaria / dolares (USD)
SURUSDBF1.MX,SURUSDBF1,SURA,Cobertura cambiaria / dolares (USD)
SURUSDBF2.MX,SURUSDBF2,SURA,Cobertura cambiaria / dolares (USD)
SURUSDBFE.MX,SURUSDBFE,SURA,Cobertura cambiaria / dolares (USD)
SURUSDBFF.MX,SURUSDBFF,SURA,Cobertura cambiaria / dolares (USD)
SURUSDBFI.MX,SURUSDBFI,SURA,Cobertura cambiaria / dolares (USD)
SURUSDBFP.MX,SURUSDBFP,SURA,Cobertura cambiaria / dolares (USD)
SURUSDBM1.MX,SURUSDBM1,SURA,Cobertura cambiaria / dolares (USD)
SURUSDBM2.MX,SURUSDBM2,SURA,Cobertura cambiaria / dolares (USD)
SURUSDBOE0.MX,SURUSDBOE0,SURA,Cobertura cambiaria / dolares (USD)
SURUSDBOE1.MX,SURUSDBOE1,SURA,Cobertura cambiaria / dolares (USD)
SURUSDBOE2.MX,SURUSDBOE2,SURA,Cobertura cambiaria / dolares (USD)
SURUSDBOE3.MX,SURUSDBOE3,SURA,Cobertura cambiaria / dolares (USD)
SURUSDBOE4.MX,SURUSDBOE4,SURA,Cobertura cambiaria / dolares (USD)
SURUSDBOE5.MX,SURUSDBOE5,SURA,Cobertura cambiaria / dolares (USD)
SURUSDEMP.MX,SURUSDEMP,SURA,Cobertura cambiaria / dolares (USD)
SURVEURA.MX,SURVEURA,SURA,Renta variable internacional / global
SURVEURBEI.MX,SURVEURBEI,SURA,Renta variable internacional / global
SURVEURBF1.MX,SURVEURBF1,SURA,Renta variable internacional / global
SURVEURBF2.MX,SURVEURBF2,SURA,Renta variable internacional / global
SURVEURBF3.MX,SURVEURBF3,SURA,Renta variable internacional / global
SURVEURBFE.MX,SURVEURBFE,SURA,Renta variable internacional / global
SURVEURBFI.MX,SURVEURBFI,SURA,Renta variable internacional / global
SURVEURBFS.MX,SURVEURBFS,SURA,Renta variable internacional / global
SURVEURBFX.MX,SURVEURBFX,SURA,Renta variable internacional / global
SURVEURBM1.MX,SURVEURBM1,SURA,Renta variable internacional / global
SURVEURBM2.MX,SURVEURBM2,SURA,Renta variable internacional / global
SURVEURBOE0.MX,SURVEURBOE0,SURA,Renta variable internacional / global
SURVEURBOE1.MX,SURVEURBOE1,SURA,Renta variable internacional / global
SURVEURBOE2.MX,SURVEURBOE2,SURA,Renta variable internacional / global
SURVEURBOE3.MX,SURVEURBOE3,SURA,Renta variable internacional / global
SURVEURBOE4.MX,SURVEURBOE4,SURA,Renta variable internacional / global
SURVEURBOE5.MX,SURVEURBOE5,SURA,Renta variable internacional / global
SVIVE20B.MX,SVIVE20B,SURA,Ciclo de vida / fecha objetivo
SVIVE20C3.MX,SVIVE20C3,SURA,Ciclo de vida / fecha objetivo
SVIVE35C1.MX,SVIVE35C1,SURA,Ciclo de vida / fecha objetivo
SVIVE35C3.MX,SVIVE35C3,SURA,Ciclo de vida / fecha objetivo
SVIVE50C2.MX,SVIVE50C2,SURA,Ciclo de vida / fecha objetivo
SVIVE50C3.MX,SVIVE50C3,SURA,Ciclo de vida / fecha objetivo
SVIVE60C2.MX,SVIVE60C2,SURA,Ciclo de vida / fecha objetivo
SVIVE60C3.MX,SVIVE60C3,SURA,Ciclo de vida / fecha objetivo
TEMATIKA.MX,TEMATIKA,Actinver,Clave opaca (sin tema en la clave)
TEMATIKB.MX,TEMATIKB,Actinver,Clave opaca (sin tema en la clave)
TEMATIKE.MX,TEMATIKE,Actinver,Clave opaca (sin tema en la clave)
TEMATIKFF.MX,TEMATIKFF,Actinver,Deuda (generica / plazo n/d)
TEMATIKM.MX,TEMATIKM,Actinver,Clave opaca (sin tema en la clave)
TEMGBIAA.MX,TEMGBIAA,Franklin Templeton,Clave opaca (sin tema en la clave)
TEMGBIABE1.MX,TEMGBIABE1,Franklin Templeton,Clave opaca (sin tema en la clave)
TEMGBIABE2.MX,TEMGBIABE2,Franklin Templeton,Clave opaca (sin tema en la clave)
TEMGBIABF1.MX,TEMGBIABF1,Franklin Templeton,Clave opaca (sin tema en la clave)
TEMGBIABF2.MX,TEMGBIABF2,Franklin Templeton,Clave opaca (sin tema en la clave)
TEMGBIABM1.MX,TEMGBIABM1,Franklin Templeton,Clave opaca (sin tema en la clave)
TEMGBIABM2.MX,TEMGBIABM2,Franklin Templeton,Clave opaca (sin tema en la clave)
USA-EQB3.MX,USA-EQB3,Santander,Renta variable internacional / global
VALMX14B0NC.MX,VALMX14B0NC,Valmex,Clave opaca (sin tema en la clave)
VALMX34B1CF.MX,VALMX34B1CF,Valmex,Clave opaca (sin tema en la clave)
VALMXESB3.MX,VALMXESB3,Valmex,Clave opaca (sin tema en la clave)
VALMXHCA.MX,VALMXHCA,Valmex,Clave opaca (sin tema en la clave)
VALMXHCB0CF.MX,VALMXHCB0CF,Valmex,Clave opaca (sin tema en la clave)
VALMXHCB0CO.MX,VALMXHCB0CO,Valmex,Clave opaca (sin tema en la clave)
VALMXHCB0FI.MX,VALMXHCB0FI,Valmex,Deuda (generica / plazo n/d)
VALMXHCB0NC.MX,VALMXHCB0NC,Valmex,Clave opaca (sin tema en la clave)
VALMXHCB1CF.MX,VALMXHCB1CF,Valmex,Clave opaca (sin tema en la clave)
VALMXHCB1CO.MX,VALMXHCB1CO,Valmex,Clave opaca (sin tema en la clave)
VALMXHCB1FI.MX,VALMXHCB1FI,Valmex,Deuda (generica / plazo n/d)
VALMXHCB1NC.MX,VALMXHCB1NC,Valmex,Clave opaca (sin tema en la clave)
VALMXHCB2FI.MX,VALMXHCB2FI,Valmex,Deuda (generica / plazo n/d)
VALMXVLB3.MX,VALMXVLB3,Valmex,Clave opaca (sin tema en la clave)
VALUEF1B3.MX,VALUEF1B3,Valmex,Clave opaca (sin tema en la clave)
VALUEF2B3.MX,VALUEF2B3,Valmex,Clave opaca (sin tema en la clave)
VALUEF3B3.MX,VALUEF3B3,Valmex,Clave opaca (sin tema en la clave)
VALUEF4B3.MX,VALUEF4B3,Valmex,Clave opaca (sin tema en la clave)
VALUEF7B3.MX,VALUEF7B3,Valmex,Clave opaca (sin tema en la clave)
VLMXDMEA.MX,VLMXDMEA,Valmex,Clave opaca (sin tema en la clave)
VLMXDMEB0CO.MX,VLMXDMEB0CO,Valmex,Clave opaca (sin tema en la clave)
VLMXDMEB0FI.MX,VLMXDMEB0FI,Valmex,Deuda (generica / plazo n/d)
VLMXDMEB1CF.MX,VLMXDMEB1CF,Valmex,Clave opaca (sin tema en la clave)
VLMXDMEB1FI.MX,VLMXDMEB1FI,Valmex,Deuda (generica / plazo n/d)
VLMXDMEB2FI.MX,VLMXDMEB2FI,Valmex,Deuda (generica / plazo n/d)
VLMXESGA.MX,VLMXESGA,Valmex,ESG / sustentables
VLMXESGB0CF.MX,VLMXESGB0CF,Valmex,ESG / sustentables
VLMXESGB0FI.MX,VLMXESGB0FI,Valmex,ESG / sustentables
VLMXESGB1CF.MX,VLMXESGB1CF,Valmex,ESG / sustentables
VLMXESGB1CO.MX,VLMXESGB1CO,Valmex,ESG / sustentables
VLMXESGB1FI.MX,VLMXESGB1FI,Valmex,ESG / sustentables
VLMXESGB1NC.MX,VLMXESGB1NC,Valmex,ESG / sustentables
VLMXESGB2FI.MX,VLMXESGB2FI,Valmex,ESG / sustentables
VLMXJUBB3NC.MX,VLMXJUBB3NC,Valmex,Ciclo de vida / fecha objetivo
VLMXLPEA.MX,VLMXLPEA,Valmex,Deuda largo plazo
VLMXLPEB0NC.MX,VLMXLPEB0NC,Valmex,Deuda largo plazo
VLMXP24B3NC.MX,VLMXP24B3NC,Valmex,Ciclo de vida / fecha objetivo
VLMXP31B3NC.MX,VLMXP31B3NC,Valmex,Ciclo de vida / fecha objetivo
VLMXP38B3NC.MX,VLMXP38B3NC,Valmex,Ciclo de vida / fecha objetivo
VLMXP45B1CO.MX,VLMXP45B1CO,Valmex,Ciclo de vida / fecha objetivo
VLMXP45B3NC.MX,VLMXP45B3NC,Valmex,Ciclo de vida / fecha objetivo
VLMXP52B2NC.MX,VLMXP52B2NC,Valmex,Ciclo de vida / fecha objetivo
VLMXP52B3NC.MX,VLMXP52B3NC,Valmex,Ciclo de vida / fecha objetivo
VLMXP59A.MX,VLMXP59A,Valmex,Ciclo de vida / fecha objetivo
VLMXP59B0NC.MX,VLMXP59B0NC,Valmex,Ciclo de vida / fecha objetivo
VLMXP59B1FI.MX,VLMXP59B1FI,Valmex,Ciclo de vida / fecha objetivo
VLMXP59B1NC.MX,VLMXP59B1NC,Valmex,Ciclo de vida / fecha objetivo
VLMXP59B2NC.MX,VLMXP59B2NC,Valmex,Ciclo de vida / fecha objetivo
VLMXP59B3NC.MX,VLMXP59B3NC,Valmex,Ciclo de vida / fecha objetivo
VLMXTECA.MX,VLMXTECA,Valmex,Clave opaca (sin tema en la clave)
VLMXTECB0CF.MX,VLMXTECB0CF,Valmex,Clave opaca (sin tema en la clave)
VLMXTECB0CO.MX,VLMXTECB0CO,Valmex,Clave opaca (sin tema en la clave)
VLMXTECB0FI.MX,VLMXTECB0FI,Valmex,Deuda (generica / plazo n/d)
VLMXTECB0NC.MX,VLMXTECB0NC,Valmex,Clave opaca (sin tema en la clave)
VLMXTECB1CF.MX,VLMXTECB1CF,Valmex,Clave opaca (sin tema en la clave)
VLMXTECB1CO.MX,VLMXTECB1CO,Valmex,Clave opaca (sin tema en la clave)
VLMXTECB1FI.MX,VLMXTECB1FI,Valmex,Deuda (generica / plazo n/d)
VLMXTECB1NC.MX,VLMXTECB1NC,Valmex,Clave opaca (sin tema en la clave)
VLMXTECB2FI.MX,VLMXTECB2FI,Valmex,Deuda (generica / plazo n/d)
VXCOBERA.MX,VXCOBERA,Valmex,Cobertura cambiaria / dolares (USD)
VXCOBERB0FI.MX,VXCOBERB0FI,Valmex,Cobertura cambiaria / dolares (USD)
VXCOBERB0NC.MX,VXCOBERB0NC,Valmex,Cobertura cambiaria / dolares (USD)
VXCOBERB1CO.MX,VXCOBERB1CO,Valmex,Cobertura cambiaria / dolares (USD)
VXCOBERB1FI.MX,VXCOBERB1FI,Valmex,Cobertura cambiaria / dolares (USD)
VXCOBERB1NC.MX,VXCOBERB1NC,Valmex,Cobertura cambiaria / dolares (USD)
VXCOBERB2FI.MX,VXCOBERB2FI,Valmex,Cobertura cambiaria / dolares (USD)
VXDEUDAA.MX,VXDEUDAA,Valmex,Deuda (generica / plazo n/d)
VXDEUDAB0CF.MX,VXDEUDAB0CF,Valmex,Deuda (generica / plazo n/d)
VXDEUDAB0CO.MX,VXDEUDAB0CO,Valmex,Deuda (generica / plazo n/d)
VXDEUDAB0FI.MX,VXDEUDAB0FI,Valmex,Deuda (generica / plazo n/d)
VXDEUDAB0NC.MX,VXDEUDAB0NC,Valmex,Deuda (generica / plazo n/d)
VXDEUDAB1CF.MX,VXDEUDAB1CF,Valmex,Deuda (generica / plazo n/d)
VXDEUDAB1CO.MX,VXDEUDAB1CO,Valmex,Deuda (generica / plazo n/d)
VXDEUDAB1FI.MX,VXDEUDAB1FI,Valmex,Deuda (generica / plazo n/d)
VXDEUDAB1NC.MX,VXDEUDAB1NC,Valmex,Deuda (generica / plazo n/d)
VXDEUDAB2FI.MX,VXDEUDAB2FI,Valmex,Deuda (generica / plazo n/d)
VXDEUDAB2NC.MX,VXDEUDAB2NC,Valmex,Deuda (generica / plazo n/d)
VXGUBCPA.MX,VXGUBCPA,Valmex,Deuda gubernamental
VXGUBCPB0CO.MX,VXGUBCPB0CO,Valmex,Deuda gubernamental
VXGUBCPB0FI.MX,VXGUBCPB0FI,Valmex,Deuda gubernamental
VXGUBCPB1CF.MX,VXGUBCPB1CF,Valmex,Deuda gubernamental
VXGUBCPB1CO.MX,VXGUBCPB1CO,Valmex,Deuda gubernamental
VXGUBCPB1FI.MX,VXGUBCPB1FI,Valmex,Deuda gubernamental
VXGUBCPB2FI.MX,VXGUBCPB2FI,Valmex,Deuda gubernamental
VXGUBCPB4CF.MX,VXGUBCPB4CF,Valmex,Deuda gubernamental
VXGUBLPA.MX,VXGUBLPA,Valmex,Deuda gubernamental
VXGUBLPB0CO.MX,VXGUBLPB0CO,Valmex,Deuda gubernamental
VXGUBLPB0FI.MX,VXGUBLPB0FI,Valmex,Deuda gubernamental
VXGUBLPB0NC.MX,VXGUBLPB0NC,Valmex,Deuda gubernamental
VXGUBLPB1CO.MX,VXGUBLPB1CO,Valmex,Deuda gubernamental
VXGUBLPB1FI.MX,VXGUBLPB1FI,Valmex,Deuda gubernamental
VXGUBLPB2CO.MX,VXGUBLPB2CO,Valmex,Deuda gubernamental
VXGUBLPB2FI.MX,VXGUBLPB2FI,Valmex,Deuda gubernamental
VXGUBLPB2NC.MX,VXGUBLPB2NC,Valmex,Deuda gubernamental
VXINFRAA.MX,VXINFRAA,Valmex,Clave opaca (sin tema en la clave)
VXINFRAB0CO.MX,VXINFRAB0CO,Valmex,Clave opaca (sin tema en la clave)
VXINFRAB0FI.MX,VXINFRAB0FI,Valmex,Deuda (generica / plazo n/d)
VXINFRAB1FI.MX,VXINFRAB1FI,Valmex,Deuda (generica / plazo n/d)
VXINFRAB2FI.MX,VXINFRAB2FI,Valmex,Deuda (generica / plazo n/d)
VXREPO1A.MX,VXREPO1A,Valmex,Mercado de dinero / liquidez
VXREPO1B0CO.MX,VXREPO1B0CO,Valmex,Mercado de dinero / liquidez
VXREPO1B0FI.MX,VXREPO1B0FI,Valmex,Mercado de dinero / liquidez
VXREPO1B1CF.MX,VXREPO1B1CF,Valmex,Mercado de dinero / liquidez
VXREPO1B1CO.MX,VXREPO1B1CO,Valmex,Mercado de dinero / liquidez
VXREPO1B1FI.MX,VXREPO1B1FI,Valmex,Mercado de dinero / liquidez
VXREPO1B1NC.MX,VXREPO1B1NC,Valmex,Mercado de dinero / liquidez
VXREPO1B2FI.MX,VXREPO1B2FI,Valmex,Mercado de dinero / liquidez
VXTBILLA.MX,VXTBILLA,Valmex,Clave opaca (sin tema en la clave)
VXTBILLB0CO.MX,VXTBILLB0CO,Valmex,Clave opaca (sin tema en la clave)
VXTBILLB0FI.MX,VXTBILLB0FI,Valmex,Deuda (generica / plazo n/d)
VXUDIMPA.MX,VXUDIMPA,Valmex,Deuda mediano plazo
VXUDIMPB0CF.MX,VXUDIMPB0CF,Valmex,Deuda mediano plazo
VXUDIMPB0CO.MX,VXUDIMPB0CO,Valmex,Deuda mediano plazo
VXUDIMPB0FI.MX,VXUDIMPB0FI,Valmex,Deuda mediano plazo
VXUDIMPB0NC.MX,VXUDIMPB0NC,Valmex,Deuda mediano plazo
VXUDIMPB1CO.MX,VXUDIMPB1CO,Valmex,Deuda mediano plazo
VXUDIMPB1FI.MX,VXUDIMPB1FI,Valmex,Deuda mediano plazo
VXUDIMPB1NC.MX,VXUDIMPB1NC,Valmex,Deuda mediano plazo
VXUDIMPB2CO.MX,VXUDIMPB2CO,Valmex,Deuda mediano plazo
VXUDIMPB2FI.MX,VXUDIMPB2FI,Valmex,Deuda mediano plazo
